IDLink,slot0,slot1
543,0.09722222222222222,2.8194444444444446
549,-0.08333333333333333,0.0
550,-0.027777777777777776,0.0
551,1.0416666666666667,2.0
552,-0.013888888888888888,0.0
554,0.0,0.0
555,0.4861111111111111,2.0
556,-1.0,-0.4861111111111111
557,-0.125,0.0
558,1.125,2.0
571,-0.3333333333333333,0.0
576,-0.08333333333333333,0.0
577,0.0,0.0
578,-0.027777777777777776,0.7361111111111112
579,-0.041666666666666664,0.0
580,-0.027777777777777776,0.0
581,-0.027777777777777776,0.0
582,5.847222222222222,10.458333333333334
583,0.75,1.0
584,-1.0,-0.027777777777777776
585,-0.3333333333333333,0.0
589,-0.013888888888888888,0.0
590,0.4722222222222222,1.0
591,-0.08333333333333333,0.0
592,-0.125,0.0
600,1.5555555555555556,3.0
601,-0.08333333333333333,0.0
602,1.4722222222222223,2.0
605,-0.013888888888888888,0.0
606,-0.08333333333333333,0.0
615,0.8194444444444444,1.0
616,-0.125,0.0
617,0.9027777777777778,1.2222222222222223
618,-0.013888888888888888,0.0
619,-0.16666666666666666,0.0
623,1.8611111111111112,2.0
626,2.8333333333333335,4.0
627,-0.027777777777777776,0.0
628,-0.8333333333333334,0.0
633,-0.4305555555555556,0.0
638,0.0,0.0
639,-0.013888888888888888,0.0
640,3.9583333333333335,6.0
645,-0.3333333333333333,0.0
648,-0.041666666666666664,0.0
649,2.736111111111111,3.0
650,0.0,0.0
656,-0.4861111111111111,0.0
657,-0.5,0.0
658,0.625,1.3888888888888888
659,-0.013888888888888888,0.0
665,1.2361111111111112,2.0
666,0.3472222222222222,3.0
672,0.5694444444444444,1.0
673,1.875,2.0
674,0.6388888888888888,1.7916666666666667
675,1.1111111111111112,2.0
680,-0.027777777777777776,0.0
681,0.6666666666666666,1.0
682,0.0,0.0
687,-0.5,0.0
690,65.375,103.25
691,0.6944444444444444,1.0
696,-0.3333333333333333,0.0
697,-0.375,0.0
699,-0.013888888888888888,0.0
700,0.0,0.0
701,-0.027777777777777776,0.0
702,0.0,0.0
705,1.8194444444444444,4.958333333333333
706,0.9444444444444444,1.0
707,-0.16666666666666666,0.0
711,0.9861111111111112,1.3055555555555556
712,0.9583333333333334,1.0
713,0.4444444444444444,1.0
714,-0.125,0.4166666666666667
715,-1.0,2.1666666666666665
716,-1.0,-1.0
717,-0.041666666666666664,0.0
724,-0.027777777777777776,0.0
725,6.333333333333333,7.0
733,0.9444444444444444,1.0
734,-0.25,0.0
740,-0.013888888888888888,0.0
741,0.0,0.0
745,-0.3333333333333333,0.0
748,-0.041666666666666664,0.0
749,-0.041666666666666664,0.0
750,-0.08333333333333333,0.0
751,-1.0,-1.0
754,-1.0,-1.0
757,-0.3333333333333333,0.0
767,-0.041666666666666664,0.0
768,-0.013888888888888888,0.0
771,0.75,1.0
773,0.0,0.0
774,0.5972222222222222,1.0
776,-0.041666666666666664,0.0
777,-0.041666666666666664,0.0
778,0.0,0.0
779,-0.08333333333333333,0.0
783,-0.3333333333333333,0.0
785,-0.041666666666666664,0.0
786,-0.041666666666666664,0.0
794,-0.027777777777777776,0.0
795,-0.08333333333333333,0.0
798,3.5416666666666665,8.63888888888889
802,1.25,3.1527777777777777
805,-0.08333333333333333,0.0
809,-0.20833333333333334,0.0
811,9.555555555555555,17.48611111111111
813,-0.041666666666666664,0.0
814,1.2638888888888888,3.0
815,-0.5416666666666666,0.0
817,0.0,0.0
818,0.0,0.0
820,-0.041666666666666664,0.0
821,0.0,0.0
822,0.16666666666666666,1.6666666666666667
823,0.8055555555555556,1.0
824,-0.3333333333333333,0.0
825,-0.20833333333333334,0.0
826,0.0,0.0
827,0.0,0.0
828,-0.125,0.0
831,-0.027777777777777776,0.0
832,0.4861111111111111,18.805555555555557
833,0.0,0.0
834,0.9166666666666666,1.0
835,0.0,0.0
839,0.25,1.0
840,0.0,0.0
841,-0.041666666666666664,0.0
842,-0.027777777777777776,0.0
843,-0.5,0.0
844,0.9166666666666666,2.361111111111111
847,-0.625,0.0
848,8.833333333333334,19.458333333333332
849,-0.5416666666666666,1.25
850,-0.3333333333333333,0.0
851,-0.3333333333333333,0.0
852,1.8611111111111112,2.0
853,0.08333333333333333,1.0
857,0.8611111111111112,1.0
858,-0.5416666666666666,0.0
859,-0.013888888888888888,0.0
860,-0.125,0.0
862,2.8194444444444446,4.0
863,1.0138888888888888,4.0
864,-0.013888888888888888,0.0
865,0.0,0.0
868,0.0,0.0
869,0.7222222222222222,1.0
870,-1.0,-1.0
871,-0.2638888888888889,1.0
872,-0.027777777777777776,0.0
873,14.152777777777779,30.416666666666668
874,-0.3333333333333333,0.0
875,-0.041666666666666664,0.0
876,0.8472222222222222,1.0
877,-0.16666666666666666,0.0
878,0.9444444444444444,1.0
879,-0.20833333333333334,0.0
880,-0.08333333333333333,0.0
885,-0.3333333333333333,0.0
886,-0.027777777777777776,0.0
887,2.9444444444444446,6.0
889,26.75,66.66666666666667
890,5.458333333333333,7.0
891,-0.4166666666666667,0.0
892,15.73611111111111,25.63888888888889
893,-0.041666666666666664,0.0
897,0.625,2.8333333333333335
898,-0.25,0.0
899,-0.9583333333333334,0.0
900,-0.041666666666666664,0.0
901,-0.4583333333333333,0.0
903,-0.3333333333333333,0.0
904,-0.3333333333333333,0.0
905,-0.25,0.0
906,-0.16666666666666666,0.0
908,0.625,2.3194444444444446
909,-0.027777777777777776,0.0
911,0.9166666666666666,1.0
912,-0.041666666666666664,0.0
913,1.8472222222222223,2.486111111111111
916,-0.3611111111111111,0.0
917,-0.4583333333333333,0.0
920,-0.041666666666666664,0.0
921,-0.013888888888888888,0.0
922,-0.20833333333333334,0.0
924,-0.3333333333333333,0.0
925,0.4027777777777778,1.0
926,-0.041666666666666664,0.0
927,-0.25,0.0
928,0.2777777777777778,1.0
935,-0.125,0.0
938,-0.013888888888888888,0.18055555555555555
939,0.0,0.0
940,-0.013888888888888888,0.0
942,-0.16666666666666666,0.0
943,2.7777777777777777,9.26388888888889
944,-0.7083333333333334,0.3888888888888889
945,-0.041666666666666664,0.0
948,-0.027777777777777776,2.5833333333333335
949,0.9583333333333334,1.0
950,-0.16666666666666666,0.0
958,-0.16666666666666666,0.0
959,0.0,0.0
960,-1.0,0.1388888888888889
961,-0.013888888888888888,0.0
970,-0.125,0.0
971,-0.4166666666666667,0.0
976,-0.027777777777777776,0.0
981,-0.5416666666666666,0.05555555555555555
987,-0.041666666666666664,0.0
988,0.9166666666666666,1.0
999,-0.013888888888888888,0.0
1000,-0.041666666666666664,0.0
1003,-0.16666666666666666,0.0
1004,9.0,14.0
1005,-0.013888888888888888,0.0
1006,0.0,0.0
1013,0.9444444444444444,1.0
1022,1.375,2.0
1023,-0.013888888888888888,0.0
1024,-0.041666666666666664,0.0
1028,-0.25,0.0
1029,3.4444444444444446,4.0
1031,-0.041666666666666664,0.0
1038,-0.3333333333333333,0.0
1042,4.694444444444445,6.777777777777778
1043,-0.013888888888888888,0.0
1046,-0.027777777777777776,0.0
1047,0.0,0.0
1048,-0.375,0.0
1055,-1.0,-0.6388888888888888
1056,-0.20833333333333334,0.0
1060,0.0,0.0
1061,2.4166666666666665,5.625
1067,5.736111111111111,9.86111111111111
1068,5.305555555555555,11.347222222222221
1075,-0.3333333333333333,0.0
1078,0.0,0.0
1079,-0.013888888888888888,0.0
1080,0.08333333333333333,1.0
1081,-0.125,0.0
1082,3.6527777777777777,5.0
1083,-0.027777777777777776,0.0
1084,-0.041666666666666664,0.0
1088,-0.375,0.0
1089,-0.041666666666666664,0.0
1087,4.958333333333333,6.0
1095,-0.041666666666666664,0.0
1096,9.027777777777779,33.611111111111114
1097,-0.041666666666666664,0.0
1098,-0.08333333333333333,0.027777777777777776
1099,-0.041666666666666664,0.0
1100,0.0,0.0
1104,-0.027777777777777776,0.0
1111,-0.013888888888888888,0.0
1114,-0.4444444444444444,0.0
1115,8.75,10.0
1116,0.8888888888888888,1.0
1121,2.5,3.0
1123,-0.25,0.0
1124,-0.041666666666666664,0.0
1125,2.6666666666666665,3.0
1126,-0.027777777777777776,0.0
1127,0.5833333333333334,1.0
1128,-0.08333333333333333,0.0
1129,-0.16666666666666666,0.0
1139,-0.041666666666666664,0.041666666666666664
1142,-0.125,0.0
1144,1.375,2.8472222222222223
1145,1.0,1.0
1146,0.0,0.0
1148,3.8055555555555554,4.0
1151,12.75,37.638888888888886
1152,-0.125,0.0
1153,0.9722222222222222,1.0
1154,0.6666666666666666,1.0
1155,5.763888888888889,66.06944444444444
1156,-0.027777777777777776,0.0
1157,-0.041666666666666664,0.0
1159,-0.041666666666666664,0.0
1160,0.0,0.0
1162,13.583333333333334,19.0
1164,14.86111111111111,34.583333333333336
1167,-0.3472222222222222,0.0
1168,0.8472222222222222,1.0
1169,-0.125,0.0
1170,-0.3333333333333333,0.0
1174,-0.013888888888888888,0.0
1175,-0.5833333333333334,0.0
1179,-0.041666666666666664,0.0
1180,-0.125,0.0
1182,-0.4027777777777778,2.9305555555555554
1184,1.2083333333333333,3.0
1185,-0.013888888888888888,0.0
1186,0.9583333333333334,1.0
1188,-0.3333333333333333,0.0
1189,0.9305555555555556,1.0
1190,-0.3333333333333333,0.0
1194,0.3472222222222222,1.0
1195,0.0,0.0
1198,-0.013888888888888888,0.0
1201,-0.013888888888888888,0.0
1203,-0.6666666666666666,0.0
1204,-0.3333333333333333,0.0
1206,-0.013888888888888888,0.0
1207,-0.2916666666666667,0.0
1210,-0.19444444444444445,1.0
1212,0.9722222222222222,2.0
1213,0.6527777777777778,1.0
1217,46.541666666666664,118.43055555555556
1223,-0.027777777777777776,0.0
1224,0.375,2.0
1226,-0.013888888888888888,0.0
1227,-0.25,0.0
1228,0.09722222222222222,1.6666666666666667
1230,0.8194444444444444,2.6805555555555554
1231,-0.20833333333333334,0.0
1232,0.0,0.0
1233,1.25,2.0
1234,-0.3333333333333333,0.0
1235,-0.16666666666666666,0.0
1236,0.3055555555555556,2.0
1237,-0.027777777777777776,0.0
1238,-0.027777777777777776,0.0
1239,-0.041666666666666664,0.0
1241,0.9444444444444444,1.0
1243,-1.0,-0.2638888888888889
1249,-0.08333333333333333,0.0
1251,-0.027777777777777776,0.0
1252,-0.013888888888888888,0.0
1253,-0.4166666666666667,0.0
1254,-0.4166666666666667,1.0
1255,-0.7916666666666666,0.0
1256,-0.4027777777777778,0.0
1257,-0.3333333333333333,0.1527777777777778
1258,-0.027777777777777776,0.0
1260,0.3333333333333333,1.0
1263,-0.041666666666666664,0.0
1264,2.75,12.055555555555555
1265,-0.027777777777777776,0.0
1267,0.08333333333333333,1.0
1268,0.3055555555555556,1.0
1273,4.333333333333333,6.0
1274,0.0,0.0
1276,-0.3333333333333333,0.0
1280,-0.3333333333333333,0.0
1283,-0.3333333333333333,0.0
1284,-0.3333333333333333,0.0
1285,-0.3333333333333333,0.0
1297,-0.5,0.0
1298,-0.013888888888888888,0.0
1301,-0.013888888888888888,0.0
1302,-0.027777777777777776,1.375
1303,-0.013888888888888888,0.8055555555555556
1304,-0.3333333333333333,0.0
1306,-0.3333333333333333,0.0
1307,-0.3333333333333333,0.0
1309,1.5138888888888888,2.0
1310,-0.027777777777777776,0.0
1312,5.875,9.0
1313,-0.041666666666666664,0.0
1314,-0.041666666666666664,0.0
1315,0.8333333333333334,1.0
1316,-0.013888888888888888,0.0
1317,-0.041666666666666664,0.0
1320,-0.3333333333333333,0.0
1322,0.0,0.0
1323,3.5277777777777777,10.305555555555555
1327,0.0,0.0
1328,-0.08333333333333333,0.0
1329,-0.027777777777777776,0.0
1331,-0.3333333333333333,0.0
1332,0.0,0.0
1333,-1.0,-0.5555555555555556
1335,5.791666666666667,13.277777777777779
1336,-0.041666666666666664,0.0
1340,-0.3611111111111111,0.0
1341,106.70833333333333,160.38888888888889
1346,-0.16666666666666666,1.9722222222222223
1349,-0.027777777777777776,0.0
1350,-0.041666666666666664,0.0
1352,-0.3472222222222222,0.0
1356,-1.0,0.875
1358,-0.3472222222222222,0.0
1359,-0.3472222222222222,0.0
1360,-0.041666666666666664,0.0
1361,0.0,0.0
1362,-0.041666666666666664,0.0
1366,0.9444444444444444,1.0
1367,-0.08333333333333333,0.0
1368,0.0,0.0
1369,-0.041666666666666664,0.0
1370,-0.041666666666666664,0.0
1371,-0.041666666666666664,0.0
1372,0.0,0.0
1375,-0.3333333333333333,0.0
1376,-0.027777777777777776,0.0
1379,0.125,18.805555555555557
1380,-0.3333333333333333,0.0
1381,-0.3333333333333333,0.0
1382,-0.3333333333333333,0.0
1386,1.3611111111111112,2.0
1387,-0.027777777777777776,0.0
1388,-0.027777777777777776,0.0
1390,2.486111111111111,7.0
1395,37.638888888888886,51.0
1397,8.333333333333334,20.59722222222222
1398,-0.013888888888888888,0.0
1399,-0.027777777777777776,0.0
1400,-0.041666666666666664,0.0
1401,-0.041666666666666664,0.0
1402,0.9444444444444444,1.0
1403,-0.027777777777777776,0.0
1404,2.5,7.0
1405,-0.08333333333333333,0.0
1406,-0.125,0.8888888888888888
1408,-0.3333333333333333,0.0
1410,0.8055555555555556,3.0
1411,0.0,0.0
1412,123.76388888888889,311.5138888888889
1413,-1.0,-1.0
1414,-1.0,-0.18055555555555555
1415,-0.3333333333333333,0.0
1416,-0.3333333333333333,0.0
1419,-0.013888888888888888,0.0
1420,-0.041666666666666664,0.0
1421,-0.013888888888888888,0.0
1422,-0.013888888888888888,0.0
1423,-0.013888888888888888,0.0
1424,-0.08333333333333333,0.0
1428,0.9027777777777778,1.0
1431,-0.25,0.0
1437,-0.013888888888888888,0.0
1438,-0.05555555555555555,0.0
1440,-0.3472222222222222,0.0
1442,-0.041666666666666664,0.0
1443,0.8194444444444444,1.0
1447,-0.013888888888888888,0.0
1448,-0.041666666666666664,0.0
1449,4.75,9.0
1452,0.75,1.0
1453,2.0,2.0
1454,15.944444444444445,20.0
1457,-0.5416666666666666,0.0
1458,-1.0,-0.8194444444444444
1460,2.3333333333333335,3.5972222222222223
1461,-0.08333333333333333,0.0
1462,-0.16666666666666666,0.0
1464,-0.125,0.0
1465,-0.013888888888888888,0.0
1469,-0.05555555555555555,0.0
1470,21.833333333333332,24.0
1472,-0.20833333333333334,0.0
1473,0.875,2.0
1474,0.9722222222222222,1.0
1475,-0.16666666666666666,0.0
1476,-0.08333333333333333,0.0
1477,-0.08333333333333333,0.0
1478,-0.20833333333333334,0.0
1481,0.2777777777777778,1.0
1483,-0.08333333333333333,0.0
1484,0.8333333333333334,1.0
1485,0.25,1.0
1488,-0.3333333333333333,0.0
1489,-0.3333333333333333,0.0
1490,-0.3333333333333333,0.0
1494,-0.3333333333333333,0.0
1496,0.0,0.0
1497,-0.027777777777777776,0.0
1498,-0.25,0.0
1500,-0.3472222222222222,0.0
1501,-0.3333333333333333,0.0
1503,-0.013888888888888888,0.0
1504,-0.013888888888888888,0.0
1505,-0.5833333333333334,0.0
1506,0.0,0.0
1508,-0.3472222222222222,0.0
1509,-0.3333333333333333,0.0
1512,-0.041666666666666664,0.0
1513,6.125,28.916666666666668
1514,-0.08333333333333333,0.0
1515,-0.4166666666666667,0.0
1516,-0.6666666666666666,0.0
1518,-0.3888888888888889,0.0
1523,0.08333333333333333,1.0
1524,-1.0,-0.5416666666666666
1525,-0.013888888888888888,0.0
1526,-0.041666666666666664,0.0
1528,2.1666666666666665,3.0
1529,-0.027777777777777776,0.0
1530,-1.0,-0.5694444444444444
1532,-0.3333333333333333,0.0
1533,1.0416666666666667,2.736111111111111
1534,-0.041666666666666664,0.0
1535,-0.6388888888888888,0.0
1536,-0.5555555555555556,0.0
1537,-0.027777777777777776,0.0
1541,-0.4583333333333333,0.0
1544,-0.041666666666666664,0.0
1545,-0.041666666666666664,0.0
1546,-0.5277777777777778,0.0
1548,-0.3472222222222222,0.0
1549,0.8194444444444444,2.0
1550,1.5416666666666667,3.0
1551,-0.3333333333333333,0.0
1553,0.4027777777777778,1.0
1555,-0.041666666666666664,0.0
1557,0.0,0.0
1558,0.0,0.0
1559,-0.125,0.0
1560,-0.027777777777777776,0.0
1561,2.875,7.0
1562,-0.3333333333333333,0.0
1563,-0.25,0.7361111111111112
1564,-0.25,0.0
1565,1.9027777777777777,2.8055555555555554
1566,0.0,0.0
1567,-0.16666666666666666,0.0
1570,-0.3333333333333333,0.0
1572,4.416666666666667,12.0
1574,1.2916666666666667,4.0
1575,-0.3333333333333333,0.0
1576,-0.6527777777777778,0.0
1583,-0.041666666666666664,0.0
1584,1.5555555555555556,2.4722222222222223
1589,5.763888888888889,8.0
1590,-0.041666666666666664,0.0
1592,-0.3333333333333333,0.0
1593,-0.3333333333333333,0.0
1594,-0.3333333333333333,0.0
1596,-0.25,0.0
1598,5.986111111111111,13.0
1599,0.0,0.0
1600,0.8055555555555556,1.0
1601,9.375,13.777777777777779
1602,-0.08333333333333333,0.0
1603,0.8333333333333334,1.0
1605,-0.3333333333333333,0.0
1606,-0.3333333333333333,0.0
1607,-0.3472222222222222,0.0
1610,0.0,0.0
1612,-0.027777777777777776,0.0
1613,-0.25,0.0
1614,-0.027777777777777776,0.0
1615,-0.25,0.0
1617,-0.3333333333333333,0.0
1618,-0.4166666666666667,0.0
1619,-0.013888888888888888,0.0
1620,-0.08333333333333333,0.0
1623,-0.3333333333333333,0.0
1624,-0.3472222222222222,0.0
1625,-0.3333333333333333,0.0
1626,0.0,1.0
1627,-0.041666666666666664,0.0
1628,0.0,0.0
1629,-0.3333333333333333,0.0
1630,-0.3333333333333333,0.0
1632,-0.013888888888888888,0.0
1633,-0.013888888888888888,0.0
1634,-0.013888888888888888,0.0
1635,-0.3333333333333333,0.0
1636,-0.3333333333333333,0.0
1637,-0.3333333333333333,0.0
1639,0.0,0.0
1641,-0.3333333333333333,0.0
1642,-0.3333333333333333,0.0
1643,-0.3333333333333333,0.0
1645,-0.125,0.0
1646,0.0,0.0
1647,5.111111111111111,8.055555555555555
1648,-0.08333333333333333,0.0
1649,-0.4305555555555556,0.0
1650,-0.125,0.0
1651,3.125,4.0
1652,-0.041666666666666664,0.0
1653,-0.013888888888888888,0.0
1655,-0.3333333333333333,0.0
1656,-0.4722222222222222,0.0
1658,4.069444444444445,5.944444444444445
1659,0.75,1.0
1660,-0.5833333333333334,0.0
1661,0.8333333333333334,1.0
1662,-0.041666666666666664,0.0
1663,-0.041666666666666664,0.2916666666666667
1664,-0.08333333333333333,0.0
1668,-0.3472222222222222,0.0
1669,-0.027777777777777776,0.0
1670,-0.041666666666666664,0.0
1671,-0.027777777777777776,0.0
1672,0.8194444444444444,1.0
1673,8.23611111111111,9.222222222222221
1674,1.9444444444444444,2.0
1678,-0.3333333333333333,0.0
1679,2.1527777777777777,5.638888888888889
1680,-0.3472222222222222,0.0
1681,-0.3333333333333333,0.0
1682,4.375,6.0
1683,-0.041666666666666664,0.0
1684,-0.041666666666666664,0.0
1685,3.5833333333333335,8.0
1686,-0.20833333333333334,0.0
1687,0.9444444444444444,1.0
1688,-0.375,0.0
1689,-0.125,2.0
1690,1.5277777777777777,3.638888888888889
1691,-0.08333333333333333,0.0
1692,-0.013888888888888888,0.0
1693,-0.3333333333333333,0.0
1694,-0.3472222222222222,0.0
1696,0.0,0.0
1697,-0.375,0.0
1698,0.25,1.0
1699,0.8333333333333334,1.0
1703,-0.08333333333333333,0.0
1704,2.736111111111111,4.0
1705,-0.041666666666666664,0.0
1706,-0.013888888888888888,0.0
1707,-0.041666666666666664,0.0
1712,-0.041666666666666664,0.0
1713,-0.041666666666666664,0.0
1714,0.0,0.0
1718,-0.3333333333333333,0.0
1719,1.3333333333333333,2.0
1720,-0.3472222222222222,0.0
1721,-0.3472222222222222,0.0
1722,-0.041666666666666664,0.0
1725,-0.027777777777777776,0.0
1726,-0.013888888888888888,0.0
1727,0.0,0.0
1729,-0.3472222222222222,0.0
1730,4.652777777777778,11.291666666666666
1731,-0.041666666666666664,0.0
1732,-0.013888888888888888,0.0
1733,0.041666666666666664,1.0
1737,-0.3472222222222222,0.0
1739,-0.9583333333333334,0.0
1740,1.4444444444444444,2.0
1741,-0.041666666666666664,0.0
1743,0.9722222222222222,1.0
1746,-1.0,-0.5972222222222222
1748,-0.3333333333333333,0.0
1749,-0.013888888888888888,0.0
1750,-0.3333333333333333,0.0
1751,-0.08333333333333333,0.0
1752,-0.625,0.0
1758,-0.7916666666666666,0.0
1759,-0.027777777777777776,0.0
1761,-0.3333333333333333,0.0
1763,-0.013888888888888888,0.0
1766,-0.3333333333333333,0.0
1768,6.402777777777778,8.0
1769,-0.08333333333333333,0.0
1770,1.625,2.0
1771,-0.08333333333333333,0.0
1772,9.51388888888889,17.13888888888889
1773,2.486111111111111,7.597222222222222
1774,-0.013888888888888888,0.0
1781,-0.027777777777777776,0.0
1782,-0.3333333333333333,0.0
1783,1.4583333333333333,2.875
1784,-0.6666666666666666,0.0
1785,0.125,1.0
1786,-0.013888888888888888,0.0
1787,-0.027777777777777776,0.0
1788,2.138888888888889,5.0
1789,-0.041666666666666664,0.0
1791,-0.3472222222222222,0.0
1792,-0.3472222222222222,0.0
1796,-0.027777777777777776,0.0
1797,0.25,1.0
1799,-0.2916666666666667,0.0
1800,0.4305555555555556,1.9722222222222223
1801,-0.041666666666666664,0.0
1802,0.0,0.0
1805,0.0,0.0
1809,-0.041666666666666664,0.0
1813,0.0,0.0
1814,3.3055555555555554,8.972222222222221
1819,-0.5,0.0
1823,-0.2916666666666667,0.0
1826,0.0,0.0
1827,1.8194444444444444,3.0
1828,-0.08333333333333333,0.0
1829,0.0,0.0
1830,-0.027777777777777776,0.0
1831,-0.16666666666666666,0.0
1833,-0.5,0.0
1834,-0.375,0.0
1840,0.0,1.0
1843,1.2222222222222223,2.0
1844,-0.1527777777777778,2.0
1845,-0.4583333333333333,0.0
1849,-0.5833333333333334,0.0
1850,-0.08333333333333333,0.0
1851,0.0,0.0
1852,0.9166666666666666,1.0
1854,-0.3333333333333333,0.0
1858,4.25,6.0
1859,-0.08333333333333333,0.0
1862,2.75,9.416666666666666
1863,1.2083333333333333,2.0
1867,-0.5833333333333334,0.0
1871,4.833333333333333,28.0
1872,-0.5833333333333334,0.0
1873,-0.027777777777777776,0.0
1875,-0.3333333333333333,0.0
1876,0.0,0.0
1877,0.0,0.0
1881,-0.5833333333333334,0.0
1882,17.805555555555557,21.625
1883,-0.3472222222222222,0.0
1884,-0.041666666666666664,0.0
1885,-0.3333333333333333,0.0
1887,-0.5,0.0
1889,0.9166666666666666,5.138888888888889
1891,-0.041666666666666664,0.0
1897,-0.041666666666666664,0.0
1899,-0.041666666666666664,0.0
