UserID,similarity
918,0.20087464294509208
286,0.20087341124617245
369,0.20085889261352866
718,0.2008582374066912
220,0.20083597897769095
257,0.20083205356543096
233,0.2008308052943401
1369,0.2008279990361158
303,0.20082638226715066
493,0.200823150291081
209,0.20081018331484765
319,0.20080576257509375
677,0.2008052066592063
295,0.200793299129002
1613,0.20078451818483256
451,0.20077120245238514
735,0.20076802330505922
1015,0.2007597280470266
933,0.2007358405997691
733,0.2007301512766565
64,0.20072748143153857
672,0.20072680680079497
51,0.20072464131873918
213,0.2007216466494975
287,0.20071659457237176
669,0.20070781641572782
185,0.20070691521738293
180,0.20069104177593936
344,0.20068971327597124
699,0.2006616927992569
143,0.20066159634692385
796,0.20063631392050077
306,0.20062938832139465
485,0.2006285877036631
1074,0.2006241515015128
1337,0.20061774547415567
752,0.20061333629119468
251,0.2006045618369907
410,0.20060314357954384
712,0.20060087531282314
1501,0.20059708517291824
1266,0.20055685362300393
55,0.20054770900473667
644,0.200540184761909
248,0.2005398421266567
259,0.20053640616674062
134,0.20052033485754397
125,0.20051710091203678
1125,0.20051478884712082
884,0.20050470972354312
489,0.20048370503398072
850,0.20047937828705115
685,0.20046838507034723
1780,0.2004643789025583
2073,0.20046432603096173
171,0.2004611994062101
939,0.200459137744188
1980,0.20045909225503888
115,0.20045855117935568
513,0.20045685828153553
463,0.2004547837518911
808,0.20044515279600847
111,0.20044512701596784
457,0.20044121782564175
2102,0.20043693910144994
439,0.2004280540094188
39,0.20041959112938357
486,0.2004168897492346
1422,0.20041025928844722
899,0.20040284604989894
710,0.20039709216677568
334,0.20039603282829224
1340,0.20039095127916426
1088,0.20038915883705744
1130,0.20038398160625012
219,0.2003826533589949
1182,0.20038030156160305
778,0.20037732010597065
296,0.20037351983864096
854,0.20037173717393555
1579,0.20036449012823523
1035,0.20036415844853325
332,0.20035159593604676
100,0.20035138781613457
1285,0.2003491883726967
1133,0.20034669416269946
1390,0.20034601998392346
1283,0.2003444438223004
370,0.20034047278332928
2665,0.20033962748619938
1470,0.20033938875083226
310,0.20033706613581126
1941,0.20033005645267543
777,0.20032674006335596
682,0.2003263407734534
864,0.2003245473645513
456,0.2003224471003521
156,0.2003184125917163
393,0.20031737520844262
935,0.2003145344551166
1951,0.20031168836960425
470,0.20030596067786058
1793,0.2003046956485251
397,0.20029722859759838
480,0.20029708470263172
1574,0.2002938878504985
230,0.20029240670167076
363,0.20028943591367168
720,0.2002884607289917
518,0.20028576256406297
591,0.2002783060649209
189,0.20027639287244628
264,0.20026287224121667
1059,0.20026219335290932
1299,0.2002588798933404
375,0.20025775666840648
502,0.20025686201216153
767,0.20025667256811164
965,0.2002554951683309
431,0.2002538010369363
418,0.2002459574994312
414,0.20024042446024046
382,0.20023999318816854
1425,0.20023321286540358
955,0.20022435756398851
1202,0.20021899840883864
695,0.2002132224270701
702,0.20021321237861633
2222,0.2002117128579841
1675,0.20020892548891406
309,0.20020594948025
1109,0.20020247045132578
957,0.20020245918960788
526,0.20020107890444955
2109,0.20019749362631875
348,0.20019307978288756
1027,0.2001878173345954
1194,0.20018637475308787
413,0.20018635947282387
562,0.2001858641820522
2010,0.20018143768059932
343,0.20018098539031964
656,0.20017993368825723
891,0.20017425000952357
1794,0.20017297608491474
1524,0.20017137216323275
1141,0.20016823196998007
2180,0.20016681037247055
1437,0.20016595675863041
949,0.20015317382063472
1833,0.2001526305206286
2395,0.20014929511545698
849,0.20014409602345745
2047,0.20014235958922538
721,0.20013888737441102
946,0.20013846341366515
885,0.20013729151285498
368,0.20013672505553803
1218,0.20013334675031869
505,0.20013204808251242
963,0.2001320392823426
1016,0.20013030771973767
1457,0.20012916680246526
1489,0.20012879798723038
1267,0.2001242926644889
256,0.2001217876325099
911,0.2001211953890501
494,0.2001191759625763
686,0.200119077639714
576,0.20011786203962414
1712,0.20011619694079993
1107,0.20011082872718947
1148,0.20011004771158136
1198,0.20010839420134155
843,0.20010676952738313
2244,0.200105463728909
1552,0.2001041582485263
315,0.20010392246108202
1645,0.2000986550822193
389,0.20009711545991643
1556,0.20009667719756621
1744,0.2000948857053682
2592,0.2000945072034828
833,0.20009416765212837
284,0.20009305577244627
1105,0.20009287694596184
711,0.20009102232503195
599,0.2000895361982442
318,0.2000895313804718
2566,0.20008938022057124
445,0.2000866832633638
2020,0.20008501740360513
2162,0.2000846458059109
3600,0.20008344762183047
732,0.20008303890541826
1591,0.2000810539771022
945,0.20007938593425442
1683,0.20007497508702826
453,0.20007162822137572
266,0.20007121194850572
1145,0.20007092843288893
2459,0.20006953177854295
906,0.20006930330454836
1920,0.2000685712624622
1022,0.20006848511840422
2122,0.20006783406104764
1618,0.20006472929126307
1851,0.20006093387823118
352,0.20005734165340125
757,0.20005580674517423
1104,0.20005465690128876
681,0.20005082842194505
1701,0.20004915585820704
1824,0.20004908485977477
570,0.20004752277699714
1185,0.20004457095220415
1076,0.20004399938195638
679,0.2000395546418497
564,0.2000390731790631
292,0.2000362778697872
221,0.20003624248311927
5978,0.2000353744621549
2873,0.20003448475204205
1960,0.20003410748542336
1530,0.20003255308329118
1803,0.20003093631249136
1084,0.2000303732211511
122,0.20002884658122738
1854,0.20002571964432708
228,0.20002439772613856
1600,0.20002344079826528
2485,0.20002329245302683
1284,0.2000226804206861
1343,0.20002260076703313
942,0.20002232596302535
959,0.20002220131586762
297,0.20001899765514838
1010,0.2000186167902273
1880,0.2000169452104155
1820,0.20001512240438254
1899,0.2000149572744771
2934,0.20001382974254892
1687,0.20001338173830463
1639,0.20001325967868092
1807,0.20001215667712183
5795,0.20001178704657402
1298,0.2000117753533078
2219,0.20001126872687697
2909,0.2000101600671656
1958,0.20001008004263565
241,0.20000963373647296
1239,0.20000829602126724
2096,0.20000714554086618
1465,0.2000070982180155
202,0.2000043584207295
840,0.20000377938666208
448,0.2000025690961479
5404,0.20000242692017708
1303,0.2000022882761419
461,0.20000040823187304
1450,0.19999968712474292
1976,0.19999671055602558
2353,0.19999561238103392
298,0.19999420434917972
1427,0.19999415295444475
467,0.1999932139482525
738,0.19999245036143312
552,0.19999149784280218
634,0.19998806984439058
837,0.19998720700777697
440,0.1999853075295094
234,0.1999853059102017
406,0.19998490117643747
870,0.1999839261357038
846,0.1999839185777075
403,0.19998357589858545
737,0.19998307010106953
1949,0.19998169135228316
325,0.19998153877830077
890,0.19998043605254656
2990,0.19997906744527863
999,0.19997606384731745
1728,0.1999741864097856
1426,0.19997376595662505
1373,0.1999735716383377
527,0.19997315959648337
758,0.19997274109896834
4408,0.1999727146878538
2105,0.19997072062352167
2792,0.19997035389018677
365,0.1999699399338203
390,0.19996980292068692
1073,0.19996933326643854
719,0.1999676394950227
2766,0.1999657618716646
3411,0.199964255328072
2190,0.19996309339398066
544,0.19996141284803473
996,0.19996119879988708
664,0.19996033913917177
1666,0.1999585822162795
2035,0.1999575538515569
3433,0.19995710957495208
142,0.19995705560009416
2496,0.19995570947649788
629,0.1999543435977799
3462,0.1999539666146175
1327,0.19995356391044106
1956,0.19995350324423586
2681,0.19995332194607382
307,0.19995228827939665
851,0.19995091081554223
3476,0.19995085754562475
1280,0.19995080040916943
1733,0.19994997835009237
709,0.19994848198782775
1555,0.19994683975460342
696,0.19994368546797098
4169,0.19994297826606275
1142,0.19994252969085913
1186,0.19994213308317013
1293,0.19994166166427527
2046,0.19994086237870792
3285,0.19993974590312322
1124,0.19993943452396498
607,0.19993943276920279
2225,0.19993927267281558
2562,0.19993805719808358
606,0.1999370633974626
1000,0.19993694912462112
631,0.19993598392745462
1132,0.199934906277596
2529,0.1999340756675904
2173,0.19993365199060234
3069,0.1999328940926548
2098,0.19993288615562865
1667,0.19993238866876759
2595,0.199931180739113
1507,0.19993091457553278
534,0.19993044444658892
915,0.19993037066125371
1126,0.19992912754199837
2208,0.19992806645611905
1179,0.19992665807234405
2862,0.1999257139308523
5306,0.19992550933260506
2495,0.1999253902452462
1534,0.19992458050105852
1506,0.19992422684893826
880,0.19992205520340223
2567,0.19992178171186048
2607,0.1999216719129475
1101,0.19992150420712979
81,0.19992145785101076
1394,0.19992114505200786
320,0.1999206933204026
1332,0.19991866197367766
2039,0.19991710375010865
1502,0.19991700760478645
1778,0.1999168664771207
3808,0.19991574819339447
2996,0.19991346256646697
452,0.19991144841963843
836,0.19991023403746916
2077,0.199909068086325
1641,0.19990771980807534
1912,0.19990741031507686
443,0.19990730749626634
1139,0.1999072307909362
716,0.19990697916131306
1947,0.19990520185181204
5493,0.1999051706031594
551,0.19990487501865734
1476,0.19990337913296816
1092,0.19990279035693648
373,0.19990267189231362
4140,0.19990213120823108
929,0.19990142538943054
739,0.19990127578290337
689,0.1999011387321736
2302,0.19990010546362316
578,0.19990009958237093
2391,0.19989957507761508
2157,0.19989889211934528
3401,0.19989884409858347
1243,0.19989771666711634
4318,0.19989719533865327
2638,0.19989714391584953
950,0.19989706922850706
1542,0.19989692863833247
802,0.19989689697953947
905,0.19989637067250163
844,0.19989196153837252
936,0.19989113048562013
3709,0.199890048591684
2889,0.19988947573480867
1715,0.19988851687341855
402,0.19988847873031781
3913,0.1998877461203403
492,0.1998876462072645
1165,0.19988743443038332
2386,0.19988693254338788
1400,0.1998868585637815
1904,0.19988447694769082
2743,0.1998843906800023
818,0.19988438898370633
2179,0.19988438149041432
3681,0.19988388801619408
2777,0.19988117472889855
1657,0.1998799358883485
917,0.19987933005621836
2022,0.1998769052333329
3687,0.19987651483069557
1448,0.19987523034853552
1760,0.19987437990533619
853,0.19987402105799662
2554,0.19987380397916849
590,0.19987275422793355
2643,0.1998726523100544
1336,0.19987212890104866
643,0.1998713862025334
1215,0.19987092245538077
795,0.1998708574886438
792,0.19986985407674646
897,0.19986873580300923
1024,0.1998666723120763
1637,0.1998661784755941
416,0.1998657638810132
1472,0.19986501233535076
2620,0.19986462530345472
568,0.19986417094622974
1968,0.19986398242544676
543,0.19986309728036647
1331,0.19986265517892324
2414,0.19986244077490653
1983,0.1998622587000864
1626,0.19986179776785373
2652,0.19986134919447587
1536,0.199861129408403
2664,0.19986099231287976
658,0.19986042333521414
290,0.19986029637685765
4715,0.1998599385349944
1952,0.19985980581341597
605,0.19985876067333366
1508,0.19985875923293125
1515,0.1998583716725556
2261,0.19985814620202763
1115,0.19985759277296794
1802,0.19985729976360292
328,0.1998567007809604
584,0.19985657967943374
2937,0.1998565008976603
1773,0.19985622789765858
1828,0.19985455013577552
785,0.19985453201505057
2451,0.19985336998927217
4271,0.19985331018129882
1178,0.19985301244564882
3067,0.19985269161347427
1317,0.19985255801317886
616,0.19985154897169644
1341,0.1998512889535205
663,0.19984942161296854
3054,0.19984925617427698
2688,0.19984912796487178
1631,0.1998489134417626
2042,0.19984753184844864
1697,0.19984598758274877
3768,0.19984532668296895
3620,0.19984516549953193
2998,0.19984478466540684
2041,0.19984376205994603
3346,0.19984323511473104
2756,0.1998431331618755
1442,0.19984194737334326
4821,0.1998416023642609
3138,0.19984152202007407
3976,0.19984127356754525
4572,0.1998410859454498
1975,0.19984040952072493
3032,0.19984007199301715
2840,0.19983986311081808
3020,0.1998397818954511
3007,0.19983816214956418
5954,0.19983811834327886
2765,0.19983705057454812
3260,0.19983679648010755
208,0.19983649848010543
4064,0.1998356683540984
216,0.19983502752523233
975,0.1998345683613724
1770,0.19983420101757662
2060,0.19983349843042125
2000,0.19983297091069832
4322,0.1998326981775601
299,0.19983246135075916
1034,0.19983244899742184
468,0.19983165081026016
6035,0.19983128992899413
1563,0.19983124603715077
763,0.19983097563636867
1053,0.1998306706144236
1049,0.199828676856882
465,0.19982855091407603
3487,0.1998282719191984
1271,0.19982747792833805
675,0.1998271598438278
2896,0.1998265354699185
1036,0.1998264542168965
2999,0.19982597472202904
816,0.1998251432060654
2895,0.19982511834716912
1599,0.19982447282923757
1765,0.19982404878780805
1830,0.1998240372297732
1099,0.19982339571549745
1551,0.19982283898755893
1784,0.19982267444510657
1908,0.1998224050926266
3356,0.19982179080094387
2472,0.19982070243813582
779,0.19982042776714548
2027,0.1998204010259936
841,0.199820344528411
1048,0.1998202858838495
4404,0.19982007185032055
1169,0.1998198217657496
2166,0.19981964981924707
715,0.1998194173857827
5949,0.19981915611093554
827,0.19981883845243498
1112,0.19981858805250638
3129,0.1998179233623172
636,0.19981780327681684
2100,0.19981717508034835
5256,0.19981710061900537
2670,0.19981680181142494
4705,0.19981616177552042
3946,0.19981550502603587
5205,0.19981525097203445
1630,0.19981521361363105
893,0.19981474406835517
2345,0.19981464072959695
1650,0.19981415788350942
1938,0.19981306003895186
4009,0.19981288262269736
3967,0.19981182248996263
545,0.19981111040524968
130,0.19981052208556907
1392,0.19981045036594502
673,0.1998098641460576
3001,0.19980871813795648
1930,0.19980837328363252
1594,0.19980764878353602
2181,0.19980751950661482
5111,0.19980643648563928
129,0.1998063656161214
2403,0.199805006804803
2410,0.1998044918265779
4360,0.19980448315841973
3717,0.19980441626190693
1216,0.19980440686289427
2262,0.1998043876097151
2055,0.1998043424907251
1509,0.19980428067731318
316,0.19980401168257755
1475,0.19980395531070597
1822,0.199803943591205
1995,0.19980391377580142
479,0.1998038717492561
2454,0.1998033552913746
2247,0.19980289899584958
1568,0.19980274075426382
3108,0.1998024955844739
4897,0.1998024744252816
1481,0.19980218423624416
3724,0.19980217588470622
882,0.19980181267101263
2124,0.19980165090934301
4203,0.19980125757221961
819,0.1998011017888854
1454,0.19980107299442126
2661,0.19979971743660196
4436,0.19979960946693606
2484,0.1997993902272828
2627,0.19979938117387588
4579,0.19979916733671646
388,0.19979909164545467
4422,0.19979882268500535
3752,0.19979881728675683
683,0.19979838825543147
538,0.19979795515982474
16,0.19979706854537888
2645,0.19979683262294917
3720,0.19979659869228591
3038,0.1997965872460133
1753,0.199795841270161
585,0.19979565185401155
2700,0.19979541593430816
3641,0.19979528821019896
1762,0.19979510052228863
2146,0.1997948616640746
1663,0.19979452981466578
692,0.19979393079150096
2067,0.19979379851912735
577,0.1997937357984685
1628,0.1997933075369605
2368,0.19979274196077298
2628,0.1997924486892139
4036,0.19979238711793387
2114,0.19979213185922248
1999,0.19979197084464445
3469,0.19979168093637187
507,0.19979148235224856
1018,0.19979123676784
324,0.19979007547436065
2008,0.1997898221819478
1523,0.19978973339415257
2663,0.1997891987955209
900,0.19978919573306797
3246,0.1997890271510641
930,0.19978874139841651
1532,0.19978826608573788
1296,0.19978809160999947
4088,0.19978800807361935
1093,0.19978799404737568
1393,0.19978782869510395
3824,0.19978766559711753
3272,0.1997875721364704
1342,0.19978728090620498
903,0.19978721346427278
1269,0.19978716460677992
3729,0.19978662298536956
3662,0.19978654842441088
3592,0.19978561634364883
1160,0.1997853351335968
1173,0.19978404883042078
753,0.19978373011385878
2621,0.19978359043956925
2145,0.19978343250005623
3945,0.19978328968918072
1894,0.19978296821442215
4506,0.19978124446889084
1592,0.19978057644060063
1767,0.1997805447265385
294,0.199780528038501
811,0.1997804446794694
3669,0.19978021933627754
1440,0.19977964233420184
4126,0.1997791653281073
1647,0.19977875016660093
2378,0.19977870631761088
693,0.1997784594535599
4451,0.1997781707486508
1901,0.19977796275137857
2129,0.1997779291029523
1349,0.19977775287817512
293,0.1997770606263171
2669,0.19977626499271384
1233,0.1997762498719545
3611,0.19977592670473823
919,0.19977576816017334
4305,0.1997746152235718
1177,0.1997743237044145
2211,0.1997742611355332
3279,0.19977400378890273
1014,0.19977321629537131
862,0.19977298919906003
3269,0.19977287111549988
3493,0.19977268758479447
2185,0.19977178341376042
3065,0.19977135034020627
3130,0.19977128749781892
1742,0.19977116976905357
3400,0.19977104021522968
1914,0.19977031178693833
1928,0.19977025224235134
2426,0.19976895836296044
1614,0.19976891112066814
2817,0.1997685303947598
626,0.19976815545190427
2641,0.19976722693159582
3948,0.19976548937198169
4328,0.19976536949592355
1032,0.1997647153060751
2565,0.19976451891639307
1379,0.19976428932426765
1462,0.19976418752126063
2425,0.1997639540005159
2618,0.1997635582389915
1090,0.19976351041989332
1306,0.1997631820761635
3524,0.19976306536208457
2682,0.19976280574656444
3900,0.19976266984373542
5087,0.19976258503772967
4022,0.19976148575909689
1745,0.199761228840545
2318,0.19976096289743578
1528,0.19976080969050355
1055,0.19976056732024358
839,0.1997603335499492
2659,0.19976030020081142
3673,0.19975960283060656
794,0.19975959846940333
5352,0.1997590827792487
3390,0.19975891815017213
3727,0.1997589118738093
428,0.1997587597061443
1511,0.19975860926301625
1719,0.19975742633391352
701,0.19975726956712866
1350,0.19975707131673423
2790,0.19975690792195203
1045,0.1997566408169449
5015,0.19975620909102085
3840,0.19975614747344478
2224,0.19975587854219895
280,0.19975587759609362
4512,0.1997558399398319
2859,0.19975534454166607
2655,0.19975525729080593
859,0.19975517517434146
4308,0.1997550967360132
273,0.19975505393394064
822,0.19975425262387442
5000,0.19975386600385464
2189,0.19975382143143172
775,0.19975361171908929
4556,0.19975347942911578
2619,0.19975329691180616
2752,0.19975316509158192
1070,0.1997530297772505
1408,0.1997524128286807
1121,0.1997523309593186
5747,0.19975223503849915
4055,0.1997519428824791
726,0.19975182575982794
4303,0.19975139135060974
830,0.1997511175232009
340,0.19975086825884777
4096,0.19975078747659486
1338,0.19975073206436533
1590,0.19975068798314569
2300,0.19975034169844205
2718,0.19974937838535886
4498,0.19974929446297232
821,0.19974911098302947
1877,0.19974837503250037
953,0.1997481764144302
1855,0.19974795035711718
1466,0.19974779347087993
4024,0.19974742862140657
4007,0.19974719658306828
986,0.19974714828362783
3625,0.1997467666449918
1119,0.1997467618123067
858,0.1997465285577104
3095,0.19974649868405067
385,0.19974620857811148
2082,0.1997460946451624
3784,0.19974607630028696
2413,0.1997457259096972
1144,0.1997453997697655
5331,0.1997453886847096
1726,0.1997451753335538
3716,0.19974473160461748
1640,0.19974459244058976
2487,0.19974457022553793
649,0.1997443888766058
1135,0.19974319254936485
553,0.1997423822135715
1136,0.1997423092720281
3491,0.19974214194785597
1301,0.199742141036216
5361,0.19974190187645108
3201,0.19974182996896753
1358,0.19974181196545615
907,0.19974162218608063
1768,0.19974159243769446
4375,0.1997415462263175
2419,0.19974153731121042
4373,0.19974142722995825
560,0.1997411081243041
5811,0.19974101347784418
4438,0.19974101110335687
4802,0.19974076454407005
3453,0.19973992026317058
4852,0.19973987270109822
1634,0.19973969954671394
2650,0.19973946802949094
4336,0.19973938712067058
1875,0.19973906619049736
1739,0.19973905278922943
2634,0.19973887976781307
5788,0.1997386251130585
1826,0.1997384436522947
3022,0.19973769050877388
3503,0.19973756820214958
804,0.19973756175933896
1937,0.19973734957915182
1458,0.1997371641396366
3971,0.19973704451809826
1804,0.19973698928597877
1461,0.19973667798534014
3157,0.1997365381514307
863,0.19973591795579368
1438,0.19973588677189522
3607,0.1997357362540261
1058,0.1997354381546459
1275,0.199735045722587
5972,0.1997348005664839
3358,0.19973437190361795
5504,0.199734257249463
3228,0.19973417469414256
4855,0.19973416098330404
2504,0.19973414255306213
3974,0.1997336649526606
433,0.19973317518554262
2448,0.1997328261887583
4253,0.19973268866731905
1586,0.1997321811907407
3416,0.19973211256131437
4840,0.19973200050672554
4030,0.199731929571275
3746,0.19973187587912944
976,0.19973184107326972
3841,0.19973130332274364
1750,0.19973117766173162
967,0.19973087688987987
1845,0.1997307585926045
1155,0.19973072616998724
2810,0.19973058995521883
4277,0.19973051988679766
2367,0.19973025200236652
1057,0.1997299345527496
2831,0.199729762081281
3778,0.19972945326614358
2256,0.19972943627295311
4591,0.1997293238950255
4171,0.19972927952573052
5739,0.19972925229407634
3848,0.19972918782029297
3430,0.1997291574633903
1056,0.19972908996803354
5536,0.1997289426477118
3837,0.19972865404753798
1262,0.19972858987910663
3672,0.19972790722225575
2332,0.199727624336091
2902,0.1997274638012633
2887,0.19972727804134532
6006,0.19972646858435955
186,0.1997263663879462
1998,0.19972627814415184
2751,0.1997261537263085
1547,0.19972602376340806
2855,0.19972601934230236
1965,0.19972599873650926
2736,0.1997257802929532
170,0.19972519487701898
2776,0.1997248066762533
3219,0.19972465557127053
2205,0.19972462225756432
3308,0.1997239858063582
361,0.1997235951278609
2658,0.19972341183921832
2753,0.19972326973440926
2814,0.1997231818116883
3077,0.1997228548782109
3231,0.19972281209788023
3417,0.1997227245163703
4354,0.19972272074168268
2321,0.19972266583012038
2337,0.19972236558777054
2165,0.19972186006941808
4302,0.19972169155761624
2416,0.1997216896378896
3155,0.19972160447512113
3878,0.19972140112970482
5501,0.19972068993641026
1307,0.1997201937638598
4144,0.19971957056976133
2271,0.19971949495761993
3882,0.19971917244086743
2402,0.19971901060957528
1891,0.1997189825207381
3634,0.19971891693748414
5738,0.1997188190731462
2547,0.1997184854067228
2206,0.19971837201109174
1371,0.1997176644262626
4290,0.1997176475650749
3873,0.19971736479657926
1405,0.19971678486786443
4220,0.19971657782033136
5831,0.19971630940100096
4091,0.1997161734023295
3975,0.19971594613645446
2587,0.199715903085191
2177,0.19971565406684585
3736,0.19971521895438787
1597,0.19971521351668844
1800,0.19971512723743437
3756,0.1997148590446689
3683,0.19971478438582407
4221,0.19971471725064083
931,0.1997147093795946
3125,0.1997146768940079
4312,0.19971456609618002
4958,0.19971452702674697
5698,0.1997145122286123
1676,0.19971428219084578
1323,0.19971422531051541
1971,0.1997140751192341
651,0.1997136007590377
3576,0.19971359833451396
722,0.19971358795527916
593,0.19971342643856546
3349,0.19971308912321029
2591,0.19971301469086236
447,0.19971282797394896
1137,0.19971277131272905
1313,0.19971275479262018
4480,0.19971260943476862
3562,0.19971204470349613
4063,0.19971203133040188
2569,0.1997120289281977
730,0.19971167351320454
608,0.19971152505981807
2540,0.1997109649685696
638,0.19971056288025074
1985,0.19971036182831134
2275,0.1997096011339779
1806,0.19970936913917584
1651,0.19970929527553885
1224,0.19970914128935996
1720,0.19970862708411805
5964,0.19970861194572598
5220,0.19970857586482502
2068,0.19970857160903038
5412,0.199708368099057
2059,0.19970826420394933
2509,0.19970790502049057
3635,0.19970766491152958
1406,0.19970763558853646
2585,0.19970757108431966
5091,0.1997072782824801
2720,0.19970721870268668
3923,0.19970685946263617
4089,0.19970673800311414
705,0.19970630972905565
5576,0.19970627741884478
2276,0.19970625212036772
436,0.19970620948826026
3329,0.19970572079859114
5682,0.1997055808106171
1459,0.19970549007545604
3169,0.1997054870367848
3963,0.19970548369142282
2343,0.19970544002390503
1743,0.19970520543135967
1312,0.19970515469593916
4021,0.19970483019742336
4425,0.19970460318235367
4732,0.19970459306435023
5201,0.19970457478448622
1503,0.19970443575466662
5561,0.19970439066214007
3653,0.19970436746535436
1473,0.19970432592573584
1259,0.19970412652407904
1879,0.1997040105442794
5002,0.19970398141941026
1020,0.19970391614103566
4940,0.19970387030222392
2004,0.19970385229817733
1464,0.19970370958935407
435,0.19970370694108364
1841,0.19970350202886292
4593,0.19970290567760443
908,0.19970288346672133
5118,0.1997020778266258
3058,0.1997019903230733
5065,0.19970186840986212
1843,0.19970180222280826
2210,0.19970154086545475
5178,0.19970150498990794
3515,0.1997013507530102
920,0.1997011483412547
2666,0.19970101004841445
504,0.19970097808849394
2560,0.199700952350524
4922,0.19970081920138266
2997,0.1997005878436529
603,0.19970022862575226
3527,0.19970016724856524
1324,0.19970012127072015
3331,0.19969999808997752
3452,0.19969987209224724
650,0.1996996761872995
1237,0.19969963715827252
1231,0.19969955036208079
3450,0.1996995306577729
2078,0.1996993834773751
1365,0.19969886555776
2324,0.19969878978491265
717,0.19969860016007931
5302,0.19969814393847704
2603,0.19969797618595064
4159,0.1996976234003465
2533,0.19969728411910692
1482,0.19969721135904756
3815,0.19969713110746168
3940,0.199697126191086
1842,0.19969683159272683
3185,0.19969680687514127
1876,0.19969676278672333
523,0.19969665411756995
615,0.19969652061416585
3146,0.19969641767740648
3096,0.1996964056248283
2248,0.19969631042453398
845,0.1996962730785437
5942,0.19969623037335557
994,0.1996960442662251
2091,0.19969566247180184
5837,0.1996955819305323
3230,0.1996955343984968
1367,0.19969543190113764
4116,0.19969534179099338
5277,0.19969517528391784
5706,0.19969499553504647
1497,0.19969491007979523
532,0.19969490999487396
4561,0.19969488382710504
5100,0.19969485278350108
2093,0.19969475659082694
5312,0.1996946165071444
4746,0.1996945052297654
4056,0.19969436710551935
5187,0.19969426927064443
1581,0.1996942481193497
5367,0.199694238114237
4283,0.19969405815620256
3336,0.1996939306099185
2704,0.19969385121788769
5046,0.19969379968898376
5185,0.19969368106187074
3107,0.19969310653205832
4309,0.1996926855496664
4281,0.19969266223409737
4058,0.19969214303958022
5021,0.1996920898259167
2870,0.1996920893331816
1644,0.1996920715862366
2561,0.19969200585701707
3170,0.19969187975877092
5452,0.19969176690774246
1638,0.19969144257169286
5824,0.19969134963962054
3435,0.1996912147642228
2176,0.199691191816336
4491,0.1996909346046675
2203,0.19969090178118593
2331,0.19969086961617735
4773,0.19969083232775006
2600,0.199690520116425
5406,0.19969048114856613
1911,0.19969024518413958
4932,0.19969013087757745
4323,0.19968997872314195
1684,0.1996898060490968
4621,0.19968942772920734
3436,0.19968929095372517
3825,0.1996891252976687
1199,0.1996887814418542
2322,0.19968858715181798
1353,0.19968856498624754
4081,0.19968852722158756
3393,0.1996884414954402
508,0.19968827873044834
2187,0.1996880041089932
3751,0.19968761853228606
5740,0.19968742539845444
3854,0.19968741068084142
5675,0.19968736755817387
3180,0.19968723892715776
1038,0.19968722771361674
3304,0.1996868335736354
5701,0.19968672869045462
4386,0.19968668308980883
4194,0.19968666874660762
2985,0.19968657482081212
2200,0.19968613139764577
3626,0.19968515101907122
4523,0.1996844870564361
3979,0.19968431238349652
2843,0.19968389656677615
1414,0.19968383269863427
5615,0.19968382381938146
1991,0.1996838061538859
2642,0.19968376381630454
4807,0.1996834895052851
1172,0.19968342840159004
2803,0.19968328425097462
875,0.1996829830269862
4819,0.19968283798926129
4387,0.19968244661725668
